"HHINCOME","FAMSIZE","NCHILD","YNGCH","SEX","AGE","MARST","RACE","RACED","SPEAKENG","RACWHT","EDUC","EDUCD","EMPSTAT","EMPSTATD","CLASSWKR","CLASSWKRD","OCC","WKSWORK1","UHRSWORK","WORKEDYR","INCWAGE","OCCSCORE","VETDISAB","PWSTATE2","PWCOUNTY"
65000,2,0,99,2,26,6,1,100,3,2,10,101,1,10,2,22,3255,52,36,3,40000,21,0,39,61
16100,2,0,99,2,28,6,1,100,3,2,6,65,1,10,2,22,3645,52,43,3,12100,16,0,39,61
302500,3,0,99,1,28,1,1,100,3,2,6,65,1,10,2,22,6200,52,50,3,80000,42,0,39,61
42000,1,0,99,2,29,6,1,100,3,2,10,101,1,10,2,22,8760,52,42,3,42000,25,0,39,61
228300,3,0,99,1,27,6,1,100,3,2,7,71,1,10,2,22,4700,52,50,3,50000,42,0,39,0
91300,2,0,99,1,27,6,1,100,3,2,11,114,1,10,2,25,3910,52,40,3,65000,25,0,39,61
95000,1,0,99,2,27,4,4,400,3,1,11,116,1,10,2,22,2006,52,55,3,70000,33,0,39,61
60000,2,0,99,2,28,6,1,100,3,2,10,101,1,10,2,23,2360,48,40,3,25000,20,0,39,61
242000,4,2,3,1,35,1,1,100,3,2,10,101,1,10,2,22,120,52,50,3,160000,42,0,39,61
68500,1,0,99,1,25,6,2,200,3,1,11,114,1,10,1,13,2752,52,20,3,4000,20,0,39,61
93000,2,0,99,1,26,1,1,100,3,2,10,101,1,10,2,22,1530,52,44,3,54000,49,0,39,61
94730,2,0,99,2,25,6,1,100,3,2,10,101,1,10,2,28,2320,52,50,3,44000,27,0,39,61
60000,4,2,3,1,25,6,1,100,3,2,6,63,1,10,1,14,205,52,70,3,40000,24,0,39,49
60000,1,0,99,2,31,6,1,100,3,2,10,101,1,10,2,22,725,52,40,3,60000,42,0,39,61
119000,1,0,99,2,30,6,1,100,3,2,11,116,1,10,2,22,3050,52,40,3,119000,40,0,39,17
195000,2,0,99,2,33,6,1,100,3,2,10,101,1,10,2,22,2145,52,40,3,50000,25,0,39,61
195000,2,0,99,1,33,6,1,100,3,2,11,115,1,10,2,22,2100,52,65,3,145000,62,0,39,61
162000,4,0,99,1,25,6,1,100,3,2,10,101,1,10,2,22,5160,52,40,3,24000,26,0,39,61
120930,3,0,99,1,30,4,1,100,4,2,7,71,1,10,2,23,5100,52,40,3,40000,26,0,39,61
34900,5,3,4,2,29,1,1,100,3,2,8,81,1,10,2,22,3602,52,40,3,22900,16,0,39,0
140000,4,2,4,1,35,1,1,100,3,2,10,101,1,10,2,22,4965,52,42,3,85000,24,0,39,61
130000,2,0,99,2,27,6,1,100,3,2,10,101,1,10,2,22,3255,52,36,3,60000,21,0,39,165
130000,2,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,705,52,50,3,70000,42,0,39,61
60000,1,0,99,2,33,6,1,100,3,2,11,114,1,10,2,22,3255,52,40,3,60000,21,0,39,61
301500,5,1,1,2,34,6,4,400,4,1,11,114,1,10,2,22,750,52,40,3,125000,36,0,39,61
251000,3,1,3,2,32,1,8,814,3,2,11,115,1,10,2,23,3090,52,35,3,187000,80,0,39,61
251000,3,1,3,1,31,1,1,100,3,2,11,115,1,10,2,23,3090,52,45,3,64000,80,0,39,61
40100,2,0,99,2,31,1,1,100,3,2,10,101,1,10,2,22,5740,52,30,3,20000,22,0,39,61
110700,3,1,3,1,29,1,1,100,3,2,8,81,1,10,2,23,7210,52,40,3,62000,27,0,39,61
48500,2,0,99,2,32,1,1,100,3,2,11,114,1,10,2,23,2006,52,45,3,47000,33,0,39,61
55000,1,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,150,52,50,3,55000,42,0,39,61
71200,4,2,4,1,33,1,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,70000,23,0,39,0
448000,3,1,0,2,34,1,1,100,3,2,8,81,1,10,2,23,3255,40,36,3,50000,21,0,39,61
90000,4,2,0,1,33,1,1,100,3,2,10,101,1,10,2,22,710,52,40,3,60000,45,0,39,61
35000,1,0,99,2,35,6,1,100,3,2,11,116,1,10,2,22,205,50,45,3,35000,24,0,39,61
67000,2,0,99,1,27,6,1,100,3,2,6,63,1,10,2,22,230,45,50,3,35000,27,0,39,0
52000,1,0,99,1,28,6,1,100,3,2,7,71,1,10,2,22,4040,52,35,3,17000,25,0,39,0
65000,1,0,99,2,28,6,1,100,3,2,10,101,1,10,2,22,4850,50,40,3,65000,24,0,39,17
9000,3,2,6,2,31,6,1,100,3,2,7,71,1,10,2,22,4120,44,25,3,9000,11,0,39,35
40000,5,3,0,1,35,1,8,818,4,2,10,101,1,10,2,22,9130,52,70,3,40000,25,0,39,153
88900,3,2,4,2,34,4,1,100,3,2,10,101,1,10,2,23,5400,52,40,3,87000,25,0,39,0
126200,3,1,1,1,33,1,1,100,3,2,10,101,1,10,2,23,10,52,40,3,70000,42,0,39,0
126200,3,1,1,2,30,1,1,100,3,2,10,101,1,10,2,22,4850,52,40,3,55000,24,0,39,0
93000,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,22,4840,52,40,3,58000,24,0,39,0
167000,2,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,52,52,50,3,124000,42,0,39,0
20000,1,0,99,2,35,6,1,100,3,2,11,115,1,10,1,14,3000,52,20,3,20000,32,0,39,0
31000,4,2,1,1,31,6,1,100,3,2,6,63,1,10,2,22,9645,52,40,3,24000,25,0,39,0
140000,2,0,99,2,28,1,1,100,3,2,8,81,1,10,2,23,3255,52,40,3,70000,21,0,39,0
137400,4,2,4,1,29,1,1,100,3,2,6,63,1,10,2,22,6220,52,40,3,100000,29,0,39,0
89000,6,4,4,1,30,5,1,100,3,2,6,63,1,14,2,25,6835,52,40,3,69000,26,1,39,0
21600,3,2,1,2,35,6,1,100,3,2,7,71,1,10,2,22,9645,40,40,3,15000,25,0,39,0
80000,1,0,99,1,27,6,1,100,3,2,6,63,1,10,2,22,6305,52,55,3,80000,31,0,39,0
174000,2,0,99,2,30,1,1,100,3,2,10,101,1,10,2,22,1460,52,40,3,86000,46,0,39,0
53000,4,2,4,1,26,1,1,100,3,2,7,71,1,10,2,22,3930,49,40,3,27000,20,1,39,0
157000,2,0,99,2,32,1,1,100,3,2,11,114,1,10,2,23,3258,52,40,3,105000,21,0,39,0
49600,2,0,99,1,29,6,1,100,3,2,10,101,1,10,2,22,4220,25,8,3,10000,19,0,39,0
60000,2,0,99,2,28,6,1,100,3,2,6,63,1,10,2,22,4510,52,32,3,20000,19,0,39,0
24500,5,3,4,1,33,6,1,100,3,2,7,71,1,10,1,13,6260,52,50,3,0,20,0,39,0
493000,2,0,99,1,35,1,1,100,3,2,11,115,1,10,2,22,3090,52,35,3,423000,80,0,39,0
131200,2,0,99,2,33,1,1,100,3,2,8,81,1,10,2,22,3630,52,25,3,45000,13,0,39,0
107000,5,3,2,1,32,1,1,100,3,2,6,63,1,10,2,22,8130,52,50,3,50000,37,0,39,0
66640,3,0,99,1,32,6,1,100,3,2,6,61,1,10,2,22,9600,52,40,3,23000,23,0,39,0
163000,2,0,99,1,33,1,1,100,3,2,10,101,1,10,2,22,800,52,40,3,92000,38,0,39,0
70000,2,0,99,2,29,1,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,30000,20,0,39,0
70000,2,0,99,1,31,1,1,100,3,2,6,64,1,10,2,22,9620,52,40,3,40000,20,0,39,0
170000,2,0,99,1,31,1,1,100,3,2,10,101,1,10,2,22,440,52,45,3,125000,42,0,39,0
170000,2,0,99,2,28,1,1,100,3,2,10,101,1,10,2,22,800,52,40,3,45000,38,0,39,0
42200,3,0,99,1,26,6,1,100,4,2,5,50,1,10,2,22,9130,52,40,3,20000,25,0,39,0
30000,2,1,6,2,32,6,1,100,3,2,7,71,1,10,2,22,5600,42,40,3,20000,25,0,39,0
145000,5,3,8,2,34,1,1,100,3,2,6,65,1,10,2,22,3649,52,45,3,55000,16,0,39,0
145000,5,3,8,1,35,1,1,100,3,2,7,71,1,10,2,22,8990,52,60,3,90000,23,0,39,0
61000,4,1,0,2,25,1,1,100,3,2,7,71,1,10,2,22,5400,52,40,3,24000,25,0,39,0
31800,5,3,4,1,33,1,2,200,3,1,6,63,1,10,2,22,8740,52,38,3,22000,23,0,39,0
90000,2,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,3255,52,40,3,52000,21,0,39,0
108000,4,2,7,2,35,1,1,100,3,2,10,101,1,10,2,22,3649,52,40,3,38000,16,0,39,0
115000,5,3,1,1,33,1,1,100,3,2,10,101,1,10,2,22,20,52,45,3,115000,42,0,39,0
99000,4,2,4,2,33,1,1,100,3,2,11,114,1,10,2,22,4850,52,10,3,14000,24,0,39,0
57600,2,0,99,1,25,6,1,100,3,2,7,71,1,10,2,22,2910,52,20,3,23000,27,0,39,0
69600,2,0,99,1,25,6,1,100,3,2,6,63,1,10,2,23,4700,52,55,3,38400,42,0,39,0
105500,4,2,9,1,33,6,1,100,3,2,6,65,1,10,2,22,1430,52,45,3,60000,45,0,39,0
63000,2,0,99,2,34,1,4,410,4,1,10,101,1,10,2,27,2545,52,20,3,8000,33,0,39,0
97500,4,0,99,2,28,6,2,200,5,1,10,101,1,10,2,25,5550,52,50,3,43000,34,0,39,49
203000,3,1,1,2,30,1,6,610,3,1,11,116,1,10,2,22,3010,48,38,3,140000,63,0,39,0
60800,5,3,2,1,35,1,8,801,3,2,11,114,1,10,2,22,51,52,40,3,47600,42,0,39,0
313500,6,0,99,1,28,6,1,100,4,2,6,63,1,10,2,22,7750,52,44,3,45000,23,0,39,0
14800,1,0,99,2,33,6,1,100,3,2,8,81,1,10,1,13,3310,40,35,3,0,25,0,39,0
30000,2,0,99,1,25,6,1,100,3,2,7,71,1,10,2,22,3930,52,40,3,15000,20,0,39,0
125000,4,2,0,2,31,1,1,100,3,2,10,101,1,10,2,23,3255,52,36,3,55000,21,0,39,0
80400,4,2,1,1,34,1,1,100,3,2,6,64,1,14,2,25,9830,52,40,3,50000,11,1,39,0
55000,1,0,99,1,29,6,1,100,3,2,10,101,1,10,2,22,9030,52,40,3,55000,52,0,39,113
38400,2,0,99,1,31,4,2,200,3,1,6,64,1,10,2,22,7330,40,40,3,26000,30,0,39,0
94000,2,0,99,2,33,1,1,100,3,2,10,101,1,10,2,22,800,52,40,3,45000,38,0,39,0
136480,2,0,99,1,35,1,1,100,3,2,6,63,1,10,2,22,7700,52,44,3,99000,38,0,39,0
73000,4,2,2,1,31,1,1,100,3,2,5,50,1,10,2,22,9130,52,70,3,73000,25,0,39,0
84000,1,0,99,1,25,6,1,100,3,2,6,63,1,10,2,22,6355,52,40,3,36000,34,0,39,41
29600,2,1,5,2,31,4,1,100,3,2,7,71,1,10,2,22,4010,52,40,3,26000,42,0,39,0
101000,3,1,6,1,28,6,1,100,3,2,7,71,1,10,2,22,6230,52,55,3,53000,24,0,39,0
101000,3,1,6,2,28,6,1,100,3,2,8,81,1,10,2,22,3255,52,40,3,45000,21,0,39,0
199000,6,4,4,1,35,1,1,100,3,2,11,114,1,10,2,22,800,52,45,3,195000,38,0,39,0
50200,3,1,8,2,28,1,2,200,3,1,10,101,1,10,2,22,7750,52,40,3,40000,23,0,39,0
119000,3,1,1,2,32,1,1,100,3,2,11,114,1,10,2,23,3230,48,24,3,40000,26,0,39,0
509000,4,0,99,2,25,6,1,100,3,2,10,101,1,10,2,28,2300,52,50,3,45000,27,0,39,61
308000,1,0,99,1,25,6,1,100,3,2,10,101,1,10,2,22,710,52,50,3,100000,45,0,39,0
84000,3,1,7,1,26,6,1,100,3,2,4,40,1,10,2,22,440,52,45,3,42000,42,0,39,61
147300,6,2,0,1,35,1,2,200,3,1,6,63,1,10,2,22,9030,30,30,3,125000,52,0,39,49
97000,3,1,7,2,34,1,1,100,3,2,11,114,1,10,2,23,2360,52,45,3,45000,20,0,39,35
97000,3,1,7,1,33,1,1,100,3,2,11,116,1,10,2,23,3090,52,50,3,52000,80,0,39,93
103600,3,0,99,1,30,6,1,100,4,2,6,64,1,10,2,22,9130,16,32,3,3500,25,0,39,0
9999999,1,0,99,1,29,2,2,200,5,1,10,101,1,14,2,25,3323,52,40,3,22000,25,1,39,57
9999999,1,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4220,2,8,3,110,19,0,39,0
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4220,2,8,3,110,19,0,39,35
9999999,1,0,99,1,26,6,2,200,3,1,6,63,1,10,2,23,4220,52,1,3,500,19,0,39,49
9999999,1,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4220,2,8,3,110,19,0,39,61
9999999,1,0,99,1,26,6,2,200,3,1,6,63,1,10,2,23,4220,52,1,3,500,19,0,39,49
9999999,1,0,99,1,29,6,1,100,3,2,7,71,1,10,2,22,7750,8,40,3,5000,23,0,39,23
9999999,1,0,99,1,34,6,1,100,3,2,6,63,1,10,2,23,8710,52,25,3,4800,23,0,39,35
9999999,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,25000,23,0,39,0
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,0
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,35
9999999,1,0,99,1,26,6,1,100,3,2,6,63,1,10,2,23,4220,52,3,3,1200,19,0,39,49
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,1,26,6,1,100,3,2,6,63,1,10,2,23,4220,52,3,3,1200,19,0,39,113
9999999,1,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4220,2,8,3,110,19,0,39,41
9999999,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,25000,23,0,39,0
9999999,1,0,99,1,35,2,1,100,3,2,11,114,1,10,2,22,2002,52,40,3,38000,33,0,39,133
9999999,1,0,99,2,27,6,6,610,3,1,11,114,1,10,2,27,2545,40,40,3,23000,33,0,39,153
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,0
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,61
9999999,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,25000,23,0,39,169
9999999,1,0,99,1,26,6,2,200,3,1,6,63,1,10,2,23,4220,52,1,3,500,19,0,39,49
9999999,1,0,99,1,34,6,1,100,3,2,6,63,1,10,2,23,8710,52,25,3,4800,23,0,39,0
9999999,1,0,99,1,34,6,1,100,3,2,6,63,1,10,2,23,8710,52,25,3,4800,23,0,39,113
9999999,1,0,99,1,26,6,2,200,3,1,6,63,1,10,2,23,4220,52,1,3,500,19,0,39,49
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,61
9999999,1,0,99,1,34,6,1,100,3,2,6,63,1,10,2,23,8710,52,25,3,4800,23,0,39,113
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,153
9999999,1,0,99,2,27,2,1,100,3,2,11,114,1,10,2,22,2002,52,40,3,34400,33,0,39,133
9999999,1,0,99,1,29,6,1,100,3,2,7,71,1,10,2,22,7750,8,40,3,5000,23,0,39,35
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,1,29,2,2,200,5,1,10,101,1,14,2,25,3323,52,40,3,22000,25,1,39,57
9999999,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,25000,23,0,39,35
9999999,1,0,99,1,26,6,1,100,3,2,6,63,1,10,2,23,4220,52,3,3,1200,19,0,39,49
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,61
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,2,27,6,1,100,3,2,5,50,1,10,2,23,4055,52,25,3,2000,11,0,39,0
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,61
9999999,1,0,99,2,28,6,2,200,3,1,11,114,1,10,2,22,4640,10,40,3,10000,13,0,39,93
9999999,1,0,99,1,33,6,1,100,3,2,6,63,1,10,2,22,4220,2,8,3,110,19,0,39,61
9999999,1,0,99,1,29,6,1,100,3,2,6,63,1,10,2,23,2060,52,40,3,3800,15,0,39,61
9999999,1,0,99,1,26,6,2,200,3,1,6,63,1,10,2,23,4220,52,1,3,500,19,0,39,49
9999999,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,7750,52,40,3,25000,23,0,39,35
37200,2,1,3,2,26,6,1,100,3,2,6,63,1,10,2,22,4720,48,15,3,4200,18,0,39,0
37200,1,0,99,1,25,6,1,100,3,2,8,81,1,10,2,22,4700,52,40,3,32000,42,0,39,3
60000,4,2,4,1,29,1,1,100,4,2,0,2,1,10,2,22,7330,50,40,3,60000,30,0,39,0
92000,4,2,1,1,30,1,1,100,3,2,10,101,1,10,2,22,1021,52,45,3,90000,33,0,39,0
27000,1,0,99,2,32,3,1,100,3,2,6,65,1,10,2,22,4020,52,40,3,27000,16,0,39,61
72000,3,1,2,2,25,6,5,500,3,1,6,63,1,10,2,22,4521,52,32,3,32000,19,0,39,49
72000,3,1,2,1,32,6,7,700,3,1,10,101,1,10,2,22,1305,52,45,3,40000,54,0,39,49
60000,6,0,99,2,25,6,1,100,1,2,2,23,1,10,2,22,6050,52,40,3,10000,9,0,39,0
60000,6,0,99,1,29,1,1,100,1,2,2,23,1,10,2,22,6050,52,40,3,10000,9,0,39,0
54000,4,2,7,1,31,1,1,100,4,2,11,114,1,10,2,22,9030,52,40,3,34000,52,3,39,49
55000,1,0,99,2,25,6,1,100,3,2,11,114,1,10,2,27,2205,47,30,3,55000,41,0,39,49
39000,1,0,99,2,25,6,1,100,3,2,10,101,1,10,2,22,120,52,40,3,39000,42,0,39,0
100000,1,0,99,1,26,6,1,100,3,2,6,64,1,10,2,22,8990,52,40,3,65000,23,0,39,0
24000,1,0,99,1,30,6,1,100,5,2,11,114,1,10,2,27,1430,52,20,3,24000,45,0,39,49
58000,2,0,99,2,35,1,1,100,3,2,6,65,1,10,2,28,5220,52,32,3,17000,25,0,39,0
143000,3,1,5,2,35,1,1,100,5,2,10,101,1,10,2,22,3300,52,40,3,50000,25,0,39,49
97300,2,0,99,2,27,1,1,100,3,2,10,101,1,10,2,22,60,48,45,3,41300,39,0,39,35
97300,2,0,99,1,27,1,1,100,3,2,10,101,1,10,2,22,60,52,60,3,56000,39,0,39,35
137500,5,3,2,2,32,1,1,100,3,2,10,101,1,10,2,22,5000,52,40,3,70000,42,0,39,0
54000,5,3,0,2,29,1,8,801,3,2,8,81,1,10,2,23,5740,52,36,3,24000,22,0,39,0
54000,5,3,0,1,30,1,1,100,3,2,6,63,1,10,2,22,8740,52,40,3,30000,23,0,39,7
33400,5,3,4,2,33,1,1,100,3,2,0,2,1,10,2,22,5240,37,30,3,14400,25,0,39,35
57200,1,0,99,2,26,6,1,100,3,2,10,101,1,10,2,22,440,52,40,3,50000,42,0,39,49
60000,1,0,99,1,33,6,1,100,3,2,6,65,1,10,2,22,9130,52,40,3,60000,25,0,39,35
51000,1,0,99,1,28,6,1,100,3,2,10,101,1,10,2,28,2320,38,38,3,51000,27,0,39,0
69000,3,1,12,2,33,6,1,100,3,2,7,71,1,10,2,22,3500,52,40,3,54000,11,0,39,89
75000,2,0,99,2,25,6,1,100,3,2,8,81,1,10,2,22,9620,52,45,3,42000,20,0,39,169
75000,2,0,99,1,31,6,1,100,3,2,7,71,1,10,2,22,440,52,40,3,33000,42,1,39,169
99000,1,0,99,2,27,6,6,610,4,1,10,101,1,10,2,23,230,52,55,3,99000,27,0,39,17
52000,1,0,99,2,33,6,1,100,3,2,11,114,1,10,2,23,2722,52,40,3,52000,32,0,39,61
34600,2,0,99,1,29,6,1,100,3,2,8,81,1,10,2,22,4700,52,40,3,25000,42,0,39,153
97000,2,0,99,1,27,6,2,200,3,1,6,63,1,10,2,22,4000,52,40,3,36000,16,0,39,35
79000,3,0,99,1,27,6,1,100,3,2,6,63,1,10,2,22,7810,52,40,3,21000,29,0,39,0
52000,1,0,99,2,35,4,2,200,3,1,6,64,1,10,2,22,3910,52,55,3,52000,25,0,39,49
70000,3,1,2,1,35,1,1,100,3,2,10,101,1,10,2,22,600,52,55,3,70000,42,0,39,0
166000,9,2,5,1,32,1,9,902,3,2,6,63,1,10,2,22,4750,52,40,3,19000,24,0,39,61
166000,9,2,5,2,32,1,1,100,3,2,6,63,1,10,2,22,5240,52,30,3,16000,25,0,39,61
114000,1,0,99,1,25,6,1,100,3,2,0,2,1,10,2,22,9130,52,40,3,25000,25,0,39,0
114000,1,0,99,1,29,6,8,801,3,2,0,2,1,10,2,22,7800,20,30,3,4000,28,0,39,0
114000,1,0,99,1,28,6,1,100,3,2,0,2,1,10,2,22,8990,52,40,3,65000,23,0,39,0
62000,6,4,2,1,29,1,2,200,3,1,6,63,1,10,2,22,7950,52,40,3,35000,23,1,39,0
62000,6,4,2,2,28,1,1,100,3,2,7,71,1,10,2,22,3603,45,35,3,27000,16,0,39,0
60000,3,1,2,1,32,1,1,100,3,2,8,81,1,10,2,22,7700,52,42,3,29800,38,0,39,93
60000,3,1,2,2,29,1,1,100,3,2,6,63,1,10,1,13,4510,52,20,3,0,19,0,39,93
184800,3,1,1,2,30,1,1,100,3,2,10,101,1,10,1,13,735,52,20,3,0,39,0,39,35
184800,3,1,1,1,33,1,1,100,3,2,10,101,1,10,2,22,4850,52,40,3,129000,24,0,39,0
133000,4,2,2,2,33,1,1,100,3,2,10,101,1,10,2,22,5240,52,50,3,70000,25,0,39,35
56000,6,4,3,2,29,1,1,100,3,2,6,61,1,10,2,22,4720,52,35,3,16000,18,0,39,0
40600,2,0,99,2,30,6,1,100,3,2,10,101,1,10,2,22,1555,19,40,3,8500,33,0,39,61
75000,1,0,99,2,25,6,1,100,3,2,6,63,1,10,1,13,4810,52,35,3,0,36,0,39,35
16800,1,0,99,1,30,6,2,200,3,1,6,63,1,10,2,22,5300,52,40,3,16800,25,0,39,49
102000,4,2,1,2,34,1,1,100,3,2,11,114,1,10,1,13,4700,30,30,3,0,42,0,39,165
102000,4,2,1,1,35,1,1,100,3,2,8,81,1,10,2,28,3820,52,40,3,100000,32,0,39,165
44500,3,0,99,1,25,6,1,100,3,2,8,81,1,10,2,22,9640,45,35,3,12000,23,0,39,0
51700,1,0,99,1,28,6,1,100,3,2,7,71,1,10,2,22,4760,52,40,3,50000,24,0,39,61
42700,2,0,99,2,26,1,1,100,3,2,10,101,1,10,2,22,800,32,30,3,15000,38,0,39,169
43700,5,3,1,1,25,1,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,40000,20,0,39,0
70000,2,0,99,1,27,1,1,100,3,2,6,63,1,10,2,23,4000,52,42,3,38000,16,0,39,169
59000,2,0,99,1,33,1,1,100,3,2,6,65,1,10,2,22,9620,40,40,3,29900,20,3,39,139
59000,2,0,99,2,26,1,1,100,3,2,7,71,1,10,2,22,3645,41,40,3,28000,16,0,39,49
98600,4,2,5,1,32,1,1,100,3,2,10,101,1,10,2,28,2320,52,40,3,60000,27,0,39,0
36000,7,4,10,2,35,6,1,100,3,2,6,64,1,10,2,22,4010,52,25,3,12000,42,0,39,0
116000,4,2,7,1,30,1,1,100,3,2,7,71,1,10,2,29,4840,52,50,3,76000,24,6,39,61
17000,1,0,99,2,27,4,2,200,3,1,7,71,1,10,2,22,4055,52,32,3,17000,11,0,39,23
40000,4,2,0,2,33,6,1,100,3,2,7,71,1,10,2,22,2310,5,7,3,1000,27,0,39,0
75000,2,0,99,2,28,6,1,100,3,2,10,101,1,10,2,22,4040,52,36,3,30000,25,0,39,49
75000,2,0,99,1,30,6,1,100,3,2,7,71,1,10,2,22,4010,52,50,3,45000,42,0,39,49
125000,2,0,99,2,34,1,1,100,3,2,10,101,1,10,2,22,440,52,40,3,65000,42,0,39,0
15800,5,0,99,2,26,2,1,100,3,2,6,63,1,10,2,22,2910,20,30,3,12800,27,0,39,57
100000,3,1,6,1,31,1,1,100,3,2,6,63,1,10,2,22,6442,52,40,3,100000,33,0,39,17
111000,4,2,3,2,33,1,1,100,3,2,11,114,1,10,2,28,2310,52,45,3,52000,27,0,39,49
90000,3,2,0,1,29,2,1,100,3,2,7,71,1,10,2,22,6260,52,40,3,90000,20,0,39,17
59300,2,0,99,2,27,6,1,100,3,2,7,71,1,10,2,22,8990,52,45,3,39300,23,0,39,0
32200,1,0,99,2,28,4,1,100,3,2,8,81,1,10,2,22,7700,52,40,3,32200,38,0,39,113
41500,5,2,2,2,34,6,1,100,3,2,6,63,1,10,2,22,4600,52,35,3,12000,13,0,39,0
48280,3,0,99,1,34,6,1,100,3,2,6,63,1,10,2,22,9620,52,15,3,5000,20,0,39,103
103400,2,0,99,1,32,4,1,100,3,2,6,63,1,10,2,27,3802,52,40,3,47800,30,0,39,165
33800,5,3,1,1,27,1,1,100,3,2,6,63,1,10,2,22,7830,52,40,3,32000,23,0,39,0
36000,3,2,4,2,28,6,1,100,3,2,7,71,1,10,2,22,5120,52,32,3,36000,22,0,39,153
50000,1,0,99,2,31,6,1,100,3,2,11,114,1,10,2,23,2004,52,40,3,43000,33,0,39,35
109000,5,3,5,1,31,1,1,100,3,2,11,114,1,10,2,22,1320,52,50,3,109000,48,0,39,17
272500,7,0,99,2,29,6,2,200,3,1,6,65,1,10,2,23,3605,35,25,3,17000,16,0,39,35
62000,3,1,13,1,34,1,1,100,3,2,7,71,1,10,2,22,8140,52,40,3,32000,31,0,39,0
55000,2,0,99,2,34,6,1,100,3,2,10,101,1,10,2,22,230,52,40,3,35000,27,0,39,0
55000,2,0,99,1,32,6,1,100,3,2,7,71,1,10,2,22,7750,52,30,3,20000,23,0,39,0
58150,2,0,99,2,28,1,1,100,3,2,11,114,1,10,2,23,3258,38,12,3,30000,21,0,39,139
58150,2,0,99,1,31,1,1,100,3,2,7,71,1,10,2,23,3423,52,36,3,28000,25,0,39,139
101300,5,0,99,2,33,6,2,200,3,1,6,63,1,10,2,23,4000,52,40,3,27000,16,0,39,35
30000,1,0,99,2,29,6,1,100,3,2,6,63,1,10,1,13,4510,52,40,3,0,19,0,39,0
65000,1,0,99,1,25,6,1,100,3,2,10,101,1,10,2,22,3255,52,36,3,65000,21,0,39,49
77500,2,0,99,2,30,1,1,100,3,2,8,81,1,10,2,22,3421,52,40,3,35000,25,0,39,93
77500,2,0,99,1,30,1,1,100,3,2,8,81,1,10,2,23,2710,52,40,3,42500,42,1,39,93
158000,8,5,4,2,32,1,2,200,3,1,7,71,1,10,2,22,3500,45,36,3,42000,11,0,39,0
163000,2,0,99,1,31,6,1,100,3,2,10,101,1,10,2,22,1610,52,55,3,80000,41,0,39,61
163000,2,0,99,2,29,6,1,100,3,2,10,101,1,10,2,22,1650,52,40,3,83000,41,0,39,61
37000,1,0,99,1,28,4,1,100,3,2,10,101,1,10,2,22,6442,52,45,3,37000,33,0,39,0
24100,2,0,99,1,32,1,1,100,3,2,7,71,1,10,2,22,440,52,40,3,24100,42,0,39,109
